grid_id,lat,lon,data_g,num_farmers,include,area
1444,21.865,71.245,,0,1,15.7
1445,21.865,71.255,,0,1,15.7
1446,21.865,71.265,,0,1,15.7
1447,21.865,71.275,,0,0,15.7
1448,21.865,71.285,,0,0,15.7
1449,21.865,71.295,,0,0,15.7
1450,21.865,71.305,,0,0,15.7
1451,21.865,71.315,,0,0,15.7
1452,21.855,70.885,,1,1,1.45
1453,21.855,70.895,,14,1,27.21
1454,21.855,70.905,,39,1,79.03
1455,21.855,70.915,,37,1,76.91
1456,21.855,70.925,,38,1,77.58
1457,21.855,70.935,,42,1,83.85
1458,21.855,70.945,,39,1,79.03
1459,21.855,70.955,,15,1,27.88
1460,21.855,70.965,,10,1,20.94
1461,21.855,70.975,,2,1,4.15
1462,21.855,70.985,,0,1,15.7
1463,21.855,70.995,,0,1,15.7
1464,21.855,71.005,,0,1,15.7
1465,21.855,71.015,,0,0,15.7
1466,21.855,71.025,,0,0,15.7
1467,21.855,71.035,,0,0,15.7
1468,21.855,71.045,,0,0,15.7
1469,21.855,71.055,,0,1,15.7
1470,21.855,71.065,,0,1,15.7
1471,21.855,71.075,,0,0,15.7
1472,21.855,71.085,,0,0,15.7
1473,21.855,71.095,,0,0,15.7
1474,21.855,71.105,,0,0,15.7
1475,21.855,71.115,,0,1,15.7
1476,21.855,71.125,,0,1,15.7
1477,21.855,71.135,,0,1,15.7
1478,21.855,71.145,,0,1,15.7
1479,21.855,71.155,,0,1,15.7
1480,21.855,71.165,,0,1,15.7
1481,21.855,71.175,,0,1,15.7
1482,21.855,71.185,,0,1,15.7
1483,21.855,71.195,,0,1,15.7
1484,21.855,71.205,,0,0,15.7
1485,21.855,71.215,,0,0,15.7
1486,21.855,71.225,,0,0,15.7
1487,21.855,71.235,,0,0,15.7
1488,21.855,71.245,,0,0,15.7
1489,21.855,71.255,,0,0,15.7
1490,21.855,71.265,,0,0,15.7
1491,21.855,71.275,,0,0,15.7
1492,21.855,71.285,,0,0,15.7
1493,21.855,71.295,,0,0,15.7
1494,21.855,71.305,,0,0,15.7
1495,21.855,71.315,,0,0,15.7
1496,21.845,70.885,,0,1,15.7
1497,21.845,70.895,,4,1,6.27
1498,21.845,70.905,,26,1,50.27
1499,21.845,70.915,,33,1,65.61
1500,21.845,70.925,,32,1,62.91
1501,21.845,70.935,,33,1,65.61
1502,21.845,70.945,,12,1,23.06
1503,21.845,70.955,,1,1,1.45
1504,21.845,70.965,,0,1,15.7
1505,21.845,70.975,,0,1,15.7
1506,21.845,70.985,,0,1,15.7
1507,21.845,70.995,,0,1,15.7
1508,21.845,71.005,,0,1,15.7
1509,21.845,71.015,,0,0,15.7
1510,21.845,71.025,,0,0,15.7
1511,21.845,71.035,,0,0,15.7
1512,21.845,71.045,,0,0,15.7
1513,21.845,71.055,,0,0,15.7
1514,21.845,71.065,,0,0,15.7
1515,21.845,71.075,,0,0,15.7
1516,21.845,71.085,,0,0,15.7
1517,21.845,71.095,,0,0,15.7
1518,21.845,71.105,,0,0,15.7
1519,21.845,71.115,,0,1,15.7
1520,21.845,71.125,,0,1,15.7
1521,21.845,71.135,,0,1,15.7
1522,21.845,71.145,,0,0,15.7
1523,21.845,71.155,,0,1,15.7
1524,21.845,71.165,,0,1,15.7
1525,21.845,71.175,,0,1,15.7
1526,21.845,71.185,,0,1,15.7
1527,21.845,71.195,,0,0,15.7
1528,21.845,71.205,,0,0,15.7
1529,21.845,71.215,,0,0,15.7
1530,21.845,71.225,,0,0,15.7
1531,21.845,71.235,,0,0,15.7
1532,21.845,71.245,,0,0,15.7
1533,21.845,71.255,,0,0,15.7
1534,21.845,71.265,,0,0,15.7
1535,21.845,71.275,,0,0,15.7
1536,21.845,71.285,,0,0,15.7
1537,21.845,71.295,,0,0,15.7
1538,21.845,71.305,,0,0,15.7
1539,21.845,71.315,,0,0,15.7
1540,21.835,70.885,,0,1,15.7
1541,21.835,70.895,,0,1,15.7
1542,21.835,70.905,,4,1,6.27
1543,21.835,70.915,,15,1,27.88
1544,21.835,70.925,,27,1,55.97
1545,21.835,70.935,,22,1,44
1546,21.835,70.945,,4,1,6.27
1547,21.835,70.955,,0,1,15.7
1548,21.835,70.965,,0,1,15.7
1549,21.835,70.975,,0,1,15.7
1550,21.835,70.985,,0,1,15.7
1551,21.835,70.995,,0,1,15.7
1552,21.835,71.005,,0,1,15.7
1553,21.835,71.015,,0,0,15.7
1554,21.835,71.025,,0,0,15.7
1555,21.835,71.035,,0,0,15.7
1556,21.835,71.045,,0,0,15.7
1557,21.835,71.055,,0,0,15.7
1558,21.835,71.065,,0,0,15.7
1559,21.835,71.075,,0,0,15.7
1560,21.835,71.085,,0,0,15.7
1561,21.835,71.095,,0,0,15.7
1562,21.835,71.105,,0,0,15.7
1563,21.835,71.115,,0,0,15.7
1564,21.835,71.125,,0,0,15.7
1565,21.835,71.135,,0,0,15.7
1566,21.835,71.145,,0,0,15.7
1567,21.835,71.155,,0,0,15.7
1568,21.835,71.165,,0,1,15.7
1569,21.835,71.175,,0,0,15.7
1570,21.835,71.185,,0,0,15.7
1571,21.835,71.195,,0,0,15.7
1572,21.835,71.205,,0,0,15.7
1573,21.835,71.215,,0,0,15.7
1574,21.835,71.225,,0,0,15.7
1575,21.835,71.235,,0,0,15.7
1576,21.835,71.245,,0,0,15.7
1577,21.835,71.255,,0,0,15.7
1578,21.835,71.265,,0,0,15.7
1579,21.835,71.275,,0,0,15.7
1580,21.835,71.285,,0,0,15.7
1581,21.835,71.295,,0,0,15.7
1582,21.835,71.305,,0,0,15.7
1583,21.835,71.315,,0,0,15.7
